"approach","dataset","nrow","depth","lambda","time_limit","status","obj_value","train_acc","gap","node_count","solving_time","cb_time_int","cb_time_int_suc","cb_counter_int","cb_counter_int_suc","test_acc","eval_acc","sample","regularization"
"BendersOCT","monk2",84,"3",0.2,3600,2,-12.3999999999999,0.833333333333333,0,117852,145.66454410553,2.10034251213074,1.94887089729309,104,86,0.767441860465116,0.523809523809524,"2",TRUE
"BendersOCT","monk2",84,"3",0.2,3600,2,-13.3999999999999,0.821428571428571,0,587377,745.771081209183,1.96994185447693,1.86499428749084,104,91,0.558139534883721,0.547619047619048,"3",TRUE
"BendersOCT","monk2",84,"3",0.2,3600,2,-13.1999999999999,0.821428571428571,0,475696,600.49013209343,1.91373229026794,1.79915118217468,85,71,0.674418604651163,0.69047619047619,"4",TRUE
"BendersOCT","monk2",84,"3",0.2,3600,2,-14.7999999999999,0.797619047619048,0,632352,677.774228572845,2.09953594207764,1.9496214389801,106,87,0.558139534883721,0.619047619047619,"5",TRUE
"BendersOCT","monk2",84,"3",0.3,3600,2,-14.4000000000001,0.785714285714286,0,1074285,1242.84916353226,2.09296059608459,1.98960304260254,94,80,0.604651162790698,0.738095238095238,"1",TRUE
"BendersOCT","monk2",84,"3",0.3,3600,2,-11.6000000000001,0.833333333333333,0,102923,118.283661365509,2.08970475196838,1.96665501594543,96,81,0.767441860465116,0.523809523809524,"2",TRUE
"BendersOCT","monk2",84,"3",0.3,3600,2,-12.6000000000001,0.821428571428571,0,534625,768.530944824219,2.01231694221497,1.91453695297241,95,83,0.511627906976744,0.523809523809524,"3",TRUE
"BendersOCT","monk2",84,"3",0.3,3600,2,-12.3000000000001,0.821428571428571,0,385451,505.095569610596,2.17117810249329,2.00252175331116,115,94,0.674418604651163,0.69047619047619,"4",TRUE
"BendersOCT","monk2",84,"3",0.3,3600,2,-13.7000000000001,0.797619047619048,0,383383,481.235018253326,2.0154926776886,1.89060139656067,106,90,0.558139534883721,0.619047619047619,"5",TRUE
"BendersOCT","monk2",84,"3",0.4,3600,2,-13.1999997002367,0.785714285714286,0,931087,1065.60073161125,1.94713401794434,1.85779929161072,92,80,0.604651162790698,0.738095238095238,"1",TRUE
"BendersOCT","monk2",84,"3",0.4,3600,2,-10.8000000000001,0.833333333333333,0,68025,72.7868323326111,1.90894174575806,1.84112668037415,77,69,0.767441860465116,0.523809523809524,"2",TRUE
"BendersOCT","monk2",84,"3",0.4,3600,2,-11.8000000000001,0.821428571428571,0,694088,913.555508613586,1.89323425292969,1.78448700904846,97,83,0.581395348837209,0.595238095238095,"3",TRUE
"BendersOCT","monk2",84,"3",0.4,3600,2,-11.4000000000001,0.821428571428571,0,424133,500.742784500122,1.94870758056641,1.8283371925354,101,85,0.674418604651163,0.69047619047619,"4",TRUE
"BendersOCT","monk2",84,"3",0.4,3600,2,-12.6000000000001,0.797619047619048,0,368958,428.047070026398,2.02354621887207,1.92893981933594,103,88,0.558139534883721,0.619047619047619,"5",TRUE
"BendersOCT","monk2",84,"3",0.5,3600,2,-12,0.785714285714286,0,1020552,1097.8937048912,1.94920587539673,1.90045428276062,85,78,0.604651162790698,0.738095238095238,"1",TRUE
"BendersOCT","monk2",84,"3",0.5,3600,2,-10,0.833333333333333,0,109513,117.591943979263,2.12257266044617,2.02110838890076,107,94,0.767441860465116,0.523809523809524,"2",TRUE
"BendersOCT","monk2",84,"3",0.5,3600,2,-11,0.821428571428571,0,574409,715.671957015991,1.83081889152527,1.77955317497253,82,74,0.581395348837209,0.595238095238095,"3",TRUE
"BendersOCT","monk2",84,"3",0.5,3600,2,-10.5,0.821428571428571,0,458395,520.662210226059,1.90095090866089,1.83275699615479,88,77,0.674418604651163,0.69047619047619,"4",TRUE
"BendersOCT","monk2",84,"3",0.5,3600,2,-11.49999975,0.785714285714286,0,390749,417.092664718628,1.84587073326111,1.75653576850891,91,79,0.534883720930233,0.571428571428571,"5",TRUE
"BendersOCT","monk2",84,"3",0.6,3600,2,-10.7999999999999,0.785714285714286,2.3038942934498e-08,945859,1037.030564785,1.76131343841553,1.72117376327515,75,68,0.604651162790698,0.738095238095238,"1",TRUE
"BendersOCT","monk2",84,"3",0.6,3600,2,-9.19999999999995,0.833333333333333,0,99368,101.515211343765,1.97909998893738,1.90523362159729,88,77,0.767441860465116,0.523809523809524,"2",TRUE
"BendersOCT","monk2",84,"3",0.6,3600,2,-9.79999999999995,0.797619047619048,0,481054,515.02898478508,1.78774809837341,1.7354953289032,83,75,0.534883720930233,0.523809523809524,"3",TRUE
"BendersOCT","monk2",84,"3",0.6,3600,2,-9.59999999999995,0.821428571428571,0,408136,487.75186920166,1.82484340667725,1.75858879089355,77,67,0.674418604651163,0.69047619047619,"4",TRUE
"BendersOCT","monk2",84,"3",0.6,3600,2,-10.1999999999999,0.785714285714286,0,309293,304.1832280159,1.80009579658508,1.72505235671997,80,69,0.534883720930233,0.571428571428571,"5",TRUE
"BendersOCT","monk2",84,"3",0.7,3600,2,-9.00000000000004,0.726190476190476,0,456918,483.2653195858,1.68060779571533,1.66596055030823,61,57,0.627906976744186,0.714285714285714,"1",TRUE
"BendersOCT","monk2",84,"3",0.7,3600,2,-8.40000000000004,0.833333333333333,0,109564,125.45484161377,1.87712669372559,1.83338069915771,78,71,0.767441860465116,0.523809523809524,"2",TRUE
"BendersOCT","monk2",84,"3",0.7,3600,2,-8.39999992547003,0.75,0,297870,331.644692182541,1.53193426132202,1.50153017044067,64,58,0.581395348837209,0.571428571428571,"3",TRUE
"BendersOCT","monk2",84,"3",0.7,3600,2,-8.40000000000004,0.75,0,250618,260.301447629929,1.60165071487427,1.58058834075928,61,56,0.697674418604651,0.595238095238095,"4",TRUE
"BendersOCT","monk2",84,"3",0.7,3600,2,-8.90000000000003,0.785714285714286,0,280239,294.910983085632,1.70232152938843,1.66577863693237,70,63,0.534883720930233,0.571428571428571,"5",TRUE
"BendersOCT","monk2",84,"3",0.8,3600,2,-6.19999999999997,0.630952380952381,0,21011,25.8180460929871,1.37899470329285,1.37106990814209,40,37,0.534883720930233,0.69047619047619,"1",TRUE
"BendersOCT","monk2",84,"3",0.8,3600,2,-6.99999999999998,0.583333333333333,0,41866,46.4896237850189,1.64309811592102,1.63550734519958,51,48,0.674418604651163,0.642857142857143,"2",TRUE
"BendersOCT","monk2",84,"3",0.8,3600,2,-6.39999999999997,0.666666666666667,0,35498,40.8686113357544,1.3608775138855,1.34856271743774,48,45,0.488372093023256,0.666666666666667,"3",TRUE
"BendersOCT","monk2",84,"3",0.8,3600,2,-6.39999999999997,0.619047619047619,0,30057,32.7850925922394,1.48791599273682,1.48058748245239,50,47,0.744186046511628,0.5,"4",TRUE
"BendersOCT","monk2",84,"3",0.8,3600,2,-6.39999999999997,0.619047619047619,0,23599,26.2397439479828,1.25668025016785,1.24892473220825,38,35,0.674418604651163,0.571428571428571,"5",TRUE
"BendersOCT","monk2",84,"3",0.9,3600,2,-3.09999999999999,0.630952380952381,0,583,1.49006056785583,0.860582828521729,0.85119891166687,26,23,0.534883720930233,0.69047619047619,"1",TRUE
"BendersOCT","monk2",84,"3",0.9,3600,2,-3.49999999999999,0.583333333333333,0,825,1.98506355285645,0.889533519744873,0.883907318115234,26,24,0.674418604651163,0.642857142857143,"2",TRUE
"BendersOCT","monk2",84,"3",0.9,3600,2,-3.19999999999999,0.619047619047619,0,270,1.14903616905212,0.735260486602783,0.725986957550049,25,22,0.558139534883721,0.69047619047619,"3",TRUE
"BendersOCT","monk2",84,"3",0.9,3600,2,-3.19999999999999,0.619047619047619,0,592,1.46421051025391,0.83253002166748,0.82250452041626,25,22,0.744186046511628,0.5,"4",TRUE
"BendersOCT","monk2",84,"3",0.9,3600,2,-3.19999999999999,0.619047619047619,0,177,0.949079990386963,0.667892456054688,0.662121295928955,18,16,0.674418604651163,0.571428571428571,"5",TRUE
"BendersOCT","monk2",84,"4",0,3600,9,-11,0.869047619047619,0.636363636363636,3912106,3600,3.36808705329895,3.16206765174866,130,114,0.558139534883721,0.738095238095238,"1",FALSE
"BendersOCT","monk2",84,"4",0,3600,9,-6,0.928571428571429,0.5,2984979,3600,3.70800828933716,3.48941421508789,134,117,0.627906976744186,0.476190476190476,"2",FALSE
"BendersOCT","monk2",84,"4",0,3600,9,-6.99999912508,0.916666666666667,1,2433182,3600,3.39307045936584,3.0741970539093,125,101,0.558139534883721,0.666666666666667,"3",FALSE
"BendersOCT","monk2",84,"4",0,3600,9,-7.99999775950474,0.904761904761905,0.874999964992249,4062843,3600,3.25536894798279,2.91615152359009,126,100,0.627906976744186,0.619047619047619,"4",FALSE
"BendersOCT","monk2",84,"4",0,3600,9,-8,0.904761904761905,0.499999999999999,3540621,3600,3.03784966468811,2.8438503742218,109,94,0.558139534883721,0.714285714285714,"5",FALSE
"BendersOCT","monk2",84,"4",0.1,3600,9,-12.9,0.845238095238095,0.720930232558139,2256083,3600,4.67573547363281,4.43097996711731,194,172,0.697674418604651,0.666666666666667,"1",TRUE
"BendersOCT","monk2",84,"4",0.1,3600,9,-6.79999999999998,0.928571428571429,0.291450493240781,1065106,3600,4.94529676437378,4.62776327133179,188,161,0.674418604651163,0.571428571428571,"2",TRUE
"BendersOCT","monk2",84,"4",0.1,3600,9,-7.69999999999999,0.916666666666667,0.714285714285713,1939290,3600,4.8547682762146,4.43516540527344,189,157,0.534883720930233,0.595238095238095,"3",TRUE
"BendersOCT","monk2",84,"4",0.1,3600,9,-8.49999999999999,0.904761904761905,0.679041313627217,1050339,3600,4.94456124305725,4.61258792877197,198,169,0.674418604651163,0.571428571428571,"4",TRUE
"BendersOCT","monk2",84,"4",0.1,3600,9,-8.49999999999997,0.904761904761905,0.576470588235291,2015633,3600,4.51933526992798,4.2843873500824,165,145,0.581395348837209,0.714285714285714,"5",TRUE
"BendersOCT","monk2",84,"4",0.2,3600,9,-13.1999999999999,0.845238095238095,0.707007575757574,1589775,3600,4.52090811729431,4.35911107063293,176,161,0.534883720930233,0.642857142857143,"1",TRUE
"BendersOCT","monk2",84,"4",0.2,3600,9,-7.39999999999989,0.928571428571429,0.244959467092764,1124593,3600,5.17286086082458,4.82106852531433,222,192,0.651162790697674,0.523809523809524,"2",TRUE
"BendersOCT","monk2",84,"4",0.2,3600,9,-9.39999999999989,0.892857142857143,0.612730036754563,1236400,3600,4.68621397018433,4.42789816856384,192,169,0.581395348837209,0.571428571428571,"3",TRUE
"BendersOCT","monk2",84,"4",0.2,3600,9,-10.5999999999999,0.880952380952381,0.719339622641511,1695191,3600,4.31701970100403,4.10461568832397,174,154,0.674418604651163,0.547619047619048,"4",TRUE
"BendersOCT","monk2",84,"4",0.2,3600,9,-10.5999999999999,0.880952380952381,0.48268913720461,1609441,3600,4.53990411758423,4.33590388298035,185,166,0.604651162790698,0.523809523809524,"5",TRUE
"BendersOCT","monk2",84,"4",0.3,3600,9,-12.4000000000001,0.845238095238095,0.646082949308758,1490220,3600,4.72298741340637,4.49361324310303,195,173,0.674418604651163,0.571428571428571,"1",TRUE
"BendersOCT","monk2",84,"4",0.3,3600,9,-8.50000000000008,0.916666666666667,0.318147899572055,1341687,3600,4.6004102230072,4.34169554710388,179,156,0.627906976744186,0.547619047619048,"2",TRUE
"BendersOCT","monk2",84,"4",0.3,3600,9,-9.10000000000008,0.916666666666667,0.540265768046137,1468186,3600,5.06465101242065,4.77484607696533,196,172,0.511627906976744,0.571428571428571,"3",TRUE
"BendersOCT","monk2",84,"4",0.3,3600,9,-10.5999998309784,0.880952380952381,0.641509428245976,2271361,3600,4.49943041801453,4.2811598777771,177,157,0.627906976744186,0.69047619047619,"4",TRUE
"BendersOCT","monk2",84,"4",0.3,3600,9,-10.6000000000001,0.880952380952381,0.471698113207551,2167032,3600,4.52316164970398,4.34254145622253,174,157,0.651162790697674,0.595238095238095,"5",TRUE
"BendersOCT","monk2",84,"4",0.4,3600,9,-11.6000000000001,0.857142857142857,0.568965517241379,2159072,3600,4.86331915855408,4.67087554931641,202,182,0.627906976744186,0.69047619047619,"1",TRUE
"BendersOCT","monk2",84,"4",0.4,3600,9,-8.80000000000008,0.904761904761905,0.291830297736355,1379974,3600,4.37756848335266,4.2612898349762,166,153,0.651162790697674,0.547619047619048,"2",TRUE
"BendersOCT","monk2",84,"4",0.4,3600,9,-9.59999861534713,0.904761904761905,0.520833264220873,2227345,3600,4.675532579422,4.29690384864807,197,164,0.581395348837209,0.547619047619048,"3",TRUE
"BendersOCT","monk2",84,"4",0.4,3600,9,-10.8000000000001,0.857142857142857,0.619825708061003,2371331,3600,4.3740770816803,4.23191905021667,178,163,0.511627906976744,0.666666666666667,"4",TRUE
"BendersOCT","monk2",84,"4",0.4,3600,9,-10.1999997001068,0.869047619047619,0.480392141585596,2286107,3600,4.39698934555054,4.19761157035828,170,151,0.627906976744186,0.619047619047619,"5",TRUE
"BendersOCT","monk2",84,"4",0.5,3600,9,-11.5,0.833333333333333,0.506985925804922,1627501,3600,4.19842958450317,4.10515356063843,149,138,0.604651162790698,0.666666666666667,"1",TRUE
"BendersOCT","monk2",84,"4",0.5,3600,9,-8.99999983261905,0.892857142857143,0.333333320934742,2241871,3600,4.13612270355225,4.00672960281372,145,132,0.674418604651163,0.476190476190476,"2",TRUE
"BendersOCT","monk2",84,"4",0.5,3600,9,-10.5,0.880952380952381,0.523809523809523,2113852,3600,4.35091018676758,4.21717643737793,168,154,0.581395348837209,0.619047619047619,"3",TRUE
"BendersOCT","monk2",84,"4",0.5,3600,9,-10,0.857142857142857,0.48030888030888,1658361,3600,4.11824226379395,4.03668165206909,152,142,0.720930232558139,0.642857142857143,"4",TRUE
"BendersOCT","monk2",84,"4",0.5,3600,9,-11,0.833333333333333,0.454545454545445,2336856,3600,4.16134762763977,4.04997134208679,149,137,0.651162790697674,0.714285714285714,"5",TRUE
"BendersOCT","monk2",84,"4",0.6,3600,9,-10.9999998672666,0.726190476190476,0.490909084766057,1733249,3600,3.92070055007935,3.88793349266052,141,135,0.627906976744186,0.714285714285714,"1",TRUE
"BendersOCT","monk2",84,"4",0.6,3600,9,-8.99999999999995,0.892857142857143,0.288888888888884,2192843,3600,4.0031464099884,3.87100648880005,134,119,0.674418604651163,0.476190476190476,"2",TRUE
"BendersOCT","monk2",84,"4",0.6,3600,9,-9.79999980021595,0.797619047619048,0.4064018343517,1618349,3600,3.79537868499756,3.71991682052612,125,115,0.558139534883721,0.523809523809524,"3",TRUE
"BendersOCT","monk2",84,"4",0.6,3600,9,-9.59999846810468,0.821428571428571,0.416666573582735,2160519,3600,3.76660895347595,3.6924033164978,113,103,0.697674418604651,0.571428571428571,"4",TRUE
"BendersOCT","monk2",84,"4",0.6,3600,9,-10.1999997468286,0.821428571428571,0.397504441373611,2118306,3600,3.93539476394653,3.85537147521973,141,131,0.581395348837209,0.595238095238095,"5",TRUE
"BendersOCT","monk2",84,"4",0.7,3600,9,-9.00000000000004,0.726190476190476,0.277854938271606,1235104,3600,3.5768096446991,3.55322504043579,105,100,0.627906976744186,0.714285714285714,"1",TRUE
"BendersOCT","monk2",84,"4",0.7,3600,9,-8.49999977555421,0.773809523809524,0.135294094814162,1419736,3600,3.4382803440094,3.36866903305054,107,96,0.720930232558139,0.523809523809524,"2",TRUE
"BendersOCT","monk2",84,"4",0.7,3600,9,-8.39999980000005,0.75,0.222402578888375,1283071,3600,3.36577391624451,3.32750630378723,97,90,0.581395348837209,0.571428571428571,"3",TRUE
"BendersOCT","monk2",84,"4",0.7,3600,9,-8.39999872663608,0.75,0.200805200978158,1274314,3600,3.68055868148804,3.62937140464783,121,113,0.697674418604651,0.595238095238095,"4",TRUE
"BendersOCT","monk2",84,"4",0.7,3600,9,-9.29999970000004,0.714285714285714,0.294541242429695,1453546,3600,3.60047841072083,3.56131601333618,116,107,0.558139534883721,0.666666666666667,"5",TRUE
"BendersOCT","monk2",84,"4",0.8,3600,2,-6.19999999999997,0.630952380952381,0,97129,137.742338657379,2.3006591796875,2.27834320068359,67,61,0.534883720930233,0.69047619047619,"1",TRUE
"BendersOCT","monk2",84,"4",0.8,3600,2,-6.99999999999998,0.583333333333333,0,500608,663.283348798752,2.74171423912048,2.73190259933472,78,75,0.674418604651163,0.642857142857143,"2",TRUE
"BendersOCT","monk2",84,"4",0.8,3600,2,-6.39999999999997,0.619047619047619,0,193103,271.728642702103,2.7124969959259,2.69408965110779,79,75,0.558139534883721,0.69047619047619,"3",TRUE
"BendersOCT","monk2",84,"4",0.8,3600,2,-6.39999997168116,0.619047619047619,0,180675,253.450707674026,2.81965041160583,2.80411863327026,89,84,0.744186046511628,0.5,"4",TRUE
"BendersOCT","monk2",84,"4",0.8,3600,2,-6.39999999999998,0.619047619047619,0,112303,142.916758537292,1.86181735992432,1.84977507591248,55,51,0.674418604651163,0.571428571428571,"5",TRUE
"BendersOCT","monk2",84,"4",0.9,3600,2,-3.09999999999999,0.630952380952381,0,558,1.53830695152283,0.862358570098877,0.852648735046387,29,26,0.534883720930233,0.69047619047619,"1",TRUE
"BendersOCT","monk2",84,"4",0.9,3600,2,-3.49999999999999,0.583333333333333,0,327,1.13612937927246,0.698569536209106,0.692663669586182,22,20,0.674418604651163,0.642857142857143,"2",TRUE
"BendersOCT","monk2",84,"4",0.9,3600,2,-3.19999999999999,0.619047619047619,0,522,1.85642790794373,0.991706132888794,0.982109546661377,32,29,0.558139534883721,0.69047619047619,"3",TRUE
"BendersOCT","monk2",84,"4",0.9,3600,2,-3.19999999999999,0.619047619047619,0,337,1.43214130401611,0.883044004440308,0.873516321182251,29,26,0.744186046511628,0.5,"4",TRUE
"BendersOCT","monk2",84,"4",0.9,3600,2,-3.19999999999999,0.619047619047619,0,754,1.92775988578796,0.884800910949707,0.875329256057739,29,26,0.674418604651163,0.571428571428571,"5",TRUE
"BendersOCT","monk2",84,"5",0,3600,9,-7.99999933355834,0.904761904761905,1,1858783,3600,7.63412642478943,7.26066255569458,219,196,0.488372093023256,0.619047619047619,"1",FALSE
"BendersOCT","monk2",84,"5",0,3600,2,0,1,0,391818,1259.89833807945,7.56565451622009,7.22791790962219,211,191,0.720930232558139,0.571428571428571,"2",FALSE
"BendersOCT","monk2",84,"5",0,3600,9,-1.99999973811398,0.976190476190476,0.999999999999999,877355,3600,7.036217212677,6.74695181846619,187,170,0.558139534883721,0.595238095238095,"3",FALSE
"BendersOCT","monk2",84,"5",0,3600,9,-4,0.952380952380952,1,1639231,3600,7.97166562080383,7.63558077812195,224,204,0.674418604651163,0.571428571428571,"4",FALSE
"BendersOCT","monk2",84,"5",0,3600,9,-1.99999691101084,0.976190476190476,1,1371148,3600,8.80319285392761,8.25879120826721,255,224,0.651162790697674,0.666666666666667,"5",FALSE
"BendersOCT","monk2",84,"5",0.1,3600,9,-9.89999955027247,0.892857142857143,0.921395772370473,821685,3600,9.63644361495972,9.30542540550232,298,275,0.697674418604651,0.714285714285714,"1",TRUE
"BendersOCT","monk2",84,"5",0.1,3600,9,-3.59999999999997,0.976190476190476,0.724838893379427,749464,3600,9.8516583442688,9.29185080528259,292,255,0.604651162790698,0.547619047619048,"2",TRUE
"BendersOCT","monk2",84,"5",0.1,3600,9,-5.69999999999997,0.952380952380952,0.855263157894738,748646,3600,9.67337942123413,9.16684174537659,282,250,0.488372093023256,0.547619047619048,"3",TRUE
"BendersOCT","monk2",84,"5",0.1,3600,9,-5.59999999999997,0.952380952380952,0.846747737556558,900390,3600,9.08664298057556,8.51198816299438,245,209,0.604651162790698,0.595238095238095,"4",TRUE
"BendersOCT","monk2",84,"5",0.1,3600,9,-7.99999927678569,0.916666666666667,0.89858759210529,836670,3600,9.36284613609314,9.04943299293518,268,246,0.697674418604651,0.642857142857143,"5",TRUE
"BendersOCT","monk2",84,"5",0.2,3600,9,-10.9999994667864,0.880952380952381,0.854545447494697,1007367,3600,9.8734974861145,9.54521656036377,299,275,0.581395348837209,0.714285714285714,"1",TRUE
"BendersOCT","monk2",84,"5",0.2,3600,9,-7.19999999999989,0.94047619047619,0.761111111111115,834288,3600,9.10980439186096,8.70014429092407,264,235,0.674418604651163,0.714285714285714,"2",TRUE
"BendersOCT","monk2",84,"5",0.2,3600,9,-8.9999999999999,0.928571428571429,0.822132976349846,1010067,3600,9.01140689849854,8.76400375366211,241,224,0.465116279069767,0.523809523809524,"3",TRUE
"BendersOCT","monk2",84,"5",0.2,3600,9,-9.39999999999989,0.916666666666667,0.825531914893615,976105,3600,9.1167414188385,8.84249377250671,278,257,0.488372093023256,0.619047619047619,"4",TRUE
"BendersOCT","monk2",84,"5",0.2,3600,9,-10.3999999000712,0.892857142857143,0.841543748844747,946949,3600,9.46483111381531,9.21809196472168,265,247,0.581395348837209,0.642857142857143,"5",TRUE
"BendersOCT","monk2",84,"5",0.3,3600,9,-10.4999987758051,0.892857142857143,0.771428544779425,879615,3600,9.83052134513855,9.4649715423584,304,276,0.581395348837209,0.619047619047619,"1",TRUE
"BendersOCT","monk2",84,"5",0.3,3600,9,-8.70000000000008,0.928571428571429,0.721143962754704,787536,3600,8.73378276824951,8.40758061408997,256,227,0.674418604651163,0.547619047619048,"2",TRUE
"BendersOCT","monk2",84,"5",0.3,3600,9,-7.99999958283825,0.94047619047619,0.699468521742161,807419,3600,8.85408139228821,8.48350882530212,276,248,0.558139534883721,0.666666666666667,"3",TRUE
"BendersOCT","monk2",84,"5",0.3,3600,9,-9.40000000000008,0.916666666666667,0.740410548396766,970830,3600,8.43318796157837,8.12359547615051,247,222,0.627906976744186,0.547619047619048,"4",TRUE
"BendersOCT","monk2",84,"5",0.3,3600,9,-10.3000000000001,0.916666666666667,0.762638854423604,851824,3600,9.22641825675964,8.92778038978577,284,261,0.767441860465116,0.714285714285714,"5",TRUE
"BendersOCT","monk2",84,"5",0.4,3600,9,-11.0000000000001,0.869047619047619,0.701818181818171,992211,3600,8.55373668670654,8.4017231464386,251,236,0.604651162790698,0.619047619047619,"1",TRUE
"BendersOCT","monk2",84,"5",0.4,3600,9,-8.80000000000008,0.904761904761905,0.618181818181822,862415,3600,8.35619974136353,8.08970594406128,244,222,0.651162790697674,0.547619047619048,"2",TRUE
"BendersOCT","monk2",84,"5",0.4,3600,9,-10.8000000000001,0.880952380952381,0.703703703703704,967823,3600,8.68783378601074,8.55906009674072,250,237,0.604651162790698,0.714285714285714,"3",TRUE
"BendersOCT","monk2",84,"5",0.4,3600,9,-9.20000000000009,0.928571428571429,0.645811240721103,852134,3600,7.79246258735657,7.59790730476379,217,200,0.627906976744186,0.714285714285714,"4",TRUE
"BendersOCT","monk2",84,"5",0.4,3600,9,-10.5999994190919,0.916666666666667,0.700476646941832,922707,3600,9.25305223464966,8.94496941566467,277,254,0.674418604651163,0.571428571428571,"5",TRUE
"BendersOCT","monk2",84,"5",0.5,3600,9,-12.4999992507714,0.761904761904762,0.695756607777663,1162819,3600,7.72642207145691,7.65626263618469,201,190,0.581395348837209,0.714285714285714,"1",TRUE
"BendersOCT","monk2",84,"5",0.5,3600,9,-9.5,0.880952380952381,0.596842105263157,1054644,3600,7.42148756980896,7.27471017837524,193,179,0.720930232558139,0.476190476190476,"2",TRUE
"BendersOCT","monk2",84,"5",0.5,3600,9,-10.9999992231822,0.821428571428571,0.652892537470812,1272441,3600,8.0480489730835,7.96392846107483,205,194,0.534883720930233,0.666666666666667,"3",TRUE
"BendersOCT","monk2",84,"5",0.5,3600,9,-10.5,0.833333333333333,0.61904761904762,1075237,3600,7.62122678756714,7.52237868309021,203,191,0.697674418604651,0.619047619047619,"4",TRUE
"BendersOCT","monk2",84,"5",0.5,3600,9,-10.5,0.857142857142857,0.634920634920634,1087531,3600,8.19802689552307,8.06273984909058,231,216,0.581395348837209,0.571428571428571,"5",TRUE
"BendersOCT","monk2",84,"5",0.6,3600,9,-10.9999994670523,0.726190476190476,0.590649330816398,1079321,3600,7.04149699211121,7.00283861160278,171,164,0.627906976744186,0.714285714285714,"1",TRUE
"BendersOCT","monk2",84,"5",0.6,3600,9,-8.99999991648465,0.892857142857143,0.466666661717609,864267,3600,6.8352108001709,6.67324185371399,172,154,0.674418604651163,0.476190476190476,"2",TRUE
"BendersOCT","monk2",84,"5",0.6,3600,9,-10.1999994309925,0.75,0.549019582685172,772329,3600,7.38701725006104,7.32310247421265,186,176,0.581395348837209,0.571428571428571,"3",TRUE
"BendersOCT","monk2",84,"5",0.6,3600,9,-9.59999920088328,0.821428571428571,0.505208292146194,1052256,3600,6.4280161857605,6.34419274330139,165,154,0.697674418604651,0.571428571428571,"4",TRUE
"BendersOCT","monk2",84,"5",0.6,3600,9,-10.1999999999999,0.785714285714286,0.53743315508023,858637,3600,7.43882536888123,7.29166030883789,194,176,0.534883720930233,0.571428571428571,"5",TRUE
"BendersOCT","monk2",84,"5",0.7,3600,9,-9.19999985774744,0.69047619047619,0.390697063756805,965709,3600,5.92425537109375,5.90184450149536,133,128,0.511627906976744,0.666666666666667,"1",TRUE
"BendersOCT","monk2",84,"5",0.7,3600,9,-8.4999996903201,0.773809523809524,0.324064146496669,1077291,3600,5.42714190483093,5.35207653045654,135,123,0.720930232558139,0.523809523809524,"2",TRUE
"BendersOCT","monk2",84,"5",0.7,3600,9,-8.39999984825003,0.75,0.342299095261178,895485,3600,6.77098894119263,6.68409872055054,149,136,0.581395348837209,0.571428571428571,"3",TRUE
"BendersOCT","monk2",84,"5",0.7,3600,9,-8.39999963347849,0.75,0.322463738552654,1103621,3600,6.12428951263428,5.99923348426819,184,166,0.697674418604651,0.595238095238095,"4",TRUE
"BendersOCT","monk2",84,"5",0.7,3600,9,-9.29999812487631,0.714285714285714,0.397849340956239,1051362,3600,5.78637552261353,5.72644138336182,141,130,0.627906976744186,0.595238095238095,"5",TRUE
"BendersOCT","monk2",84,"5",0.8,3600,2,-6.19999999999997,0.630952380952381,0,130793,175.822194814682,2.25910639762878,2.25011444091797,53,50,0.534883720930233,0.69047619047619,"1",TRUE
"BendersOCT","monk2",84,"5",0.8,3600,2,-6.99999888461541,0.583333333333333,0,680119,948.73332118988,3.3485221862793,3.33133625984192,78,72,0.674418604651163,0.642857142857143,"2",TRUE
"BendersOCT","monk2",84,"5",0.8,3600,2,-6.39999981773008,0.619047619047619,0,189085,369.031295776367,3.12725448608398,3.10863423347473,78,71,0.558139534883721,0.69047619047619,"3",TRUE
"BendersOCT","monk2",84,"5",0.8,3600,2,-6.39999999999997,0.619047619047619,0,191460,264.257271528244,2.8322172164917,2.82500171661377,71,68,0.744186046511628,0.5,"4",TRUE
"BendersOCT","monk2",84,"5",0.8,3600,2,-6.39999999999997,0.619047619047619,0,187817,216.951038122177,1.86139512062073,1.85268259048462,41,38,0.674418604651163,0.571428571428571,"5",TRUE
"BendersOCT","monk2",84,"5",0.9,3600,2,-3.09999999999999,0.630952380952381,0,468,1.70136952400208,0.863106250762939,0.856480598449707,23,21,0.534883720930233,0.69047619047619,"1",TRUE
"BendersOCT","monk2",84,"5",0.9,3600,2,-3.49999999999999,0.583333333333333,0,605,2.04823517799377,0.839240789413452,0.828048944473267,25,22,0.674418604651163,0.642857142857143,"2",TRUE
"BendersOCT","monk2",84,"5",0.9,3600,2,-3.19999999999999,0.619047619047619,0,755,1.49998831748962,0.726123809814453,0.715743780136108,22,19,0.558139534883721,0.69047619047619,"3",TRUE
"BendersOCT","monk2",84,"5",0.9,3600,2,-3.19999999999999,0.619047619047619,0,403,1.30539798736572,0.607404232025146,0.601466178894043,17,15,0.744186046511628,0.5,"4",TRUE
"BendersOCT","monk2",84,"5",0.9,3600,2,-3.19999999999999,0.619047619047619,0,965,2.19753789901733,0.869523525238037,0.859330892562866,24,21,0.674418604651163,0.571428571428571,"5",TRUE
"BendersOCT","house-votes-84",116,"2",0,3600,2,-3,0.974137931034483,0,386,0.879195690155029,0.470197916030884,0.419480323791504,19,14,0.948275862068966,0.948275862068966,"1",FALSE
